id,ra_deg,dec_deg,mag,x,y,z,u,v
95957,0.00000183,-0.00002350,7.47,1,3.1943050322e-08,-4.10216014661e-07,308.287,390.423
95961,0.00000029,-0.00003073,8.41,1,5.04363952452e-09,-5.36307002774e-07,318.151,436.660
95974,359.99999249,0.00002341,6.93,1,-1.31134627846e-07,4.08534801486e-07,368.086,90.193
95976,0.00002129,-0.00001551,7.73,1,3.7154811164e-07,-2.70675321149e-07,183.756,339.255
95980,0.00003160,0.00003179,7.17,1,5.51437921348e-07,5.54800347698e-07,117.792,36.559
95989,0.00001772,0.00002379,7.22,1,3.09343224171e-07,4.15259654186e-07,206.566,87.727
95993,359.99996012,-0.00002716,8.40,1,-6.96022254299e-07,-4.74102115305e-07,575.226,413.850
96005,0.00000000,0.00000000,10.27,1,0,0,320.000,240.000
96008,0.00003458,-0.00002370,8.41,1,6.03555529768e-07,-4.13578441011e-07,98.680,391.656
96007,359.99999046,-0.00001984,7.09,1,-1.6644010461e-07,-3.46329914017e-07,381.032,366.997
96019,359.99998902,0.00001541,8.33,1,-1.91658301919e-07,2.68994107975e-07,390.280,141.362
96024,0.00002582,0.00002765,7.31,1,4.50565130857e-07,4.82508181179e-07,154.781,63.068
96052,0.00001021,-0.00003448,4.74,1,1.78208596533e-07,-6.01874316593e-07,254.652,460.703
96055,359.99998324,0.00002427,8.87,1,-2.92531092928e-07,4.2366572006e-07,427.269,84.645
96073,0.00000000,0.00000000,9.33,1,0,0,320.000,240.000
96083,0.00003285,-0.00003323,7.52,1,5.73293692621e-07,-5.8001854532e-07,109.777,452.689
96097,0.00000636,-0.00002032,8.58,1,1.1096006954e-07,-3.54735979892e-07,279.312,370.079
96104,0.00002360,0.00000780,8.77,1,4.11897227836e-07,1.36178267162e-07,168.960,190.064
96108,0.00000000,0.00000000,12.25,1,0,0,320.000,240.000
96116,359.99999528,0.00002543,9.58,1,-8.23794457323e-08,4.43840278158e-07,350.208,77.247
96123,0.00001840,-0.00000915,8.30,1,3.21111716395e-07,-1.5971525161e-07,202.251,298.566
96127,0.00002167,-0.00000983,9.09,1,3.78272964339e-07,-1.71483743834e-07,181.290,302.882
96130,0.00001927,0.00000106,9.80,1,3.36242634968e-07,1.84933449233e-08,196.702,233.219
96145,359.99998757,0.00002630,7.80,1,-2.16876500115e-07,4.58971196732e-07,399.527,71.698
96158,0.00000433,0.00003458,8.59,1,7.56545928679e-08,6.03555529768e-07,292.258,18.680
96159,359.99998295,-0.00000588,6.61,1,-2.97574731323e-07,-1.02554003665e-07,429.119,277.606
96162,0.00001512,-0.00003593,8.14,1,2.6395046845e-07,-6.27092514216e-07,223.211,469.950
96167,0.00001464,-0.00003217,8.51,1,2.55544402576e-07,-5.61525200397e-07,226.294,445.907
96196,359.99999740,-0.00002765,6.98,1,-4.53927555773e-08,-4.82508181179e-07,336.645,416.932
96200,0.00001618,0.00001589,7.68,1,2.82443813373e-07,2.77400173849e-07,216.430,138.279
96208,359.99999788,-0.00000501,9.09,1,-3.69866895118e-08,-8.74230850918e-08,333.563,272.057
96234,0.00004277,-0.00002042,5.89,1,7.4645864963e-07,-3.56417193066e-07,46.279,370.696
96242,0.00001821,-0.00002659,7.98,1,3.17749290045e-07,-4.64014836256e-07,203.484,410.151
96255,0.00001426,0.00001069,7.05,1,2.48819549877e-07,1.86614662407e-07,228.760,171.570
96271,0.00001474,-0.00000905,9.37,1,2.57225615751e-07,-1.58034038435e-07,225.677,297.950
96278,0.00003843,0.00002138,8.37,1,6.70804056762e-07,3.73229324815e-07,74.021,103.139
96281,359.99999961,0.00001185,8.20,1,-6.72485291965e-09,2.06789220506e-07,322.466,164.172
96282,0.00001724,-0.00000694,7.06,1,3.00937158297e-07,-1.21047348589e-07,209.648,284.387
96305,0.00002187,0.00000482,8.56,1,3.81635390689e-07,8.40606587421e-08,180.057,209.176
96315,0.00001272,0.00001368,8.38,1,2.21920139079e-07,2.38732270827e-07,238.623,152.459
96330,0.00001994,-0.00001050,7.41,1,3.48011127192e-07,-1.83252236058e-07,192.387,307.197
96338,0.00000443,-0.00001108,8.56,1,7.73358060427e-08,-1.93339515107e-07,291.642,310.896
96340,359.99999056,-0.00002408,8.08,1,-1.64758890332e-07,-4.2030329371e-07,380.416,394.122
96343,0.00003410,-0.00003169,9.70,1,5.95149463894e-07,-5.53119134523e-07,101.763,442.825
96348,359.99998873,-0.00000588,7.14,1,-1.96701941203e-07,-1.02554003665e-07,392.129,277.606
96362,0.00004633,0.00002331,7.46,1,8.08663537099e-07,4.06853588312e-07,23.469,90.810
96380,359.99999364,0.00001397,9.13,1,-1.10960069822e-07,2.43775910352e-07,360.688,150.609
96387,0.00003776,-0.00001628,6.03,1,6.59035564538e-07,-2.84125026548e-07,78.336,344.187
96400,0.00001493,-0.00003314,8.70,1,2.605880421e-07,-5.78337332145e-07,224.444,452.072
96407,0.00003853,-0.00001464,9.13,1,6.72485269937e-07,-2.55544402576e-07,73.404,333.706
96410,0.00000000,0.00000000,10.79,1,0,0,320.000,240.000
96415,359.99999547,-0.00000173,6.75,1,-7.9017019839e-08,-3.02618371471e-08,348.975,251.097
96429,359.99997187,-0.00001560,10.15,1,-4.90914247276e-07,-2.72356534324e-07,500.015,339.871
96430,0.00002976,-0.00000443,7.32,1,5.19494871026e-07,-7.73358060427e-08,129.505,268.358
96431,359.99995328,-0.00003160,11.23,1,-8.15388389941e-07,-5.51437921348e-07,618.997,442.208
96444,359.99999114,-0.00000771,8.97,1,-1.54671612652e-07,-1.34497053987e-07,376.717,289.319
96452,0.00000501,0.00002447,8.00,1,8.74230850918e-08,4.2702814641e-07,287.943,83.412
96453,0.00004026,-0.00002745,6.90,1,7.02747107084e-07,-4.7914575483e-07,62.308,415.699
96458,0.00001541,-0.00002302,7.01,1,2.68994107975e-07,-4.01809948787e-07,221.362,387.341
96466,0.00003747,0.00000116,7.72,1,6.53991925013e-07,2.01745580981e-08,80.186,232.602
96477,0.00000125,-0.00000270,8.85,1,2.18557712729e-08,-4.70739688956e-08,311.986,257.262
96480,0.00000607,-0.00003265,7.64,1,1.05916430015e-07,-5.69931266271e-07,281.161,448.990
96482,0.00003458,-0.00000877,8.19,1,6.03555529768e-07,-1.52990398911e-07,98.680,296.101
96483,0.00001243,-0.00002591,4.93,1,2.16876499555e-07,-4.52246344032e-07,240.473,405.836
96485,0.00003034,0.00000992,8.24,1,5.29582150075e-07,1.73164957009e-07,125.806,176.502
96491,0.00004787,-0.00001272,6.51,1,8.35562947896e-07,-2.21920139079e-07,13.605,321.377
96506,0.00000096,-0.00001108,7.08,1,1.68121317484e-08,-1.93339515107e-07,313.835,310.896
96518,0.00004961,0.00001965,8.09,1,8.65824785043e-07,3.42967487668e-07,2.508,114.236
96535,0.00003439,-0.00003256,8.21,1,6.00193103418e-07,-5.68250053096e-07,99.913,448.373
96537,0.00003294,0.00002697,9.91,1,5.74974905796e-07,4.70739688956e-07,109.161,67.383
96554,359.99996744,-0.00000241,9.40,1,-5.68250052591e-07,-4.2030329371e-08,528.373,255.412
96559,0.00003709,0.00003410,8.61,1,6.47267072314e-07,5.95149463894e-07,82.652,21.763
96567,0.00000318,-0.00001050,7.31,1,5.54800347698e-08,-1.83252236058e-07,299.656,307.197
96568,0.00004710,0.00000800,7.80,1,8.22113242497e-07,1.39540693512e-07,18.537,188.831
96569,0.00000000,0.00000000,10.09,1,0,0,320.000,240.000
96588,0.00002514,-0.00002919,6.93,1,4.38796638634e-07,-5.09407591977e-07,159.096,426.796
96589,0.00002071,-0.00001676,9.75,1,3.61460832591e-07,-2.92531092422e-07,187.455,347.269
96604,0.00000963,-0.00002553,8.62,1,1.68121317484e-07,-4.45521491333e-07,258.351,403.370
96615,359.99998420,-0.00002023,8.28,1,-2.75718960797e-07,-3.53054766717e-07,421.104,369.463
96630,0.00001252,0.00000212,6.36,1,2.18557712729e-07,3.69866898465e-08,239.856,226.437
96649,359.99998671,0.00002206,8.72,1,-2.32007417967e-07,3.84997817039e-07,405.075,98.824
96652,0.00002736,0.00003275,8.02,1,4.77464541655e-07,5.71612479446e-07,144.917,30.394
96653,359.99996523,0.00001426,9.02,1,-6.06917956137e-07,2.48819549877e-07,542.553,148.760
96654,0.00001474,-0.00000684,9.28,1,2.57225615751e-07,-1.19366135414e-07,225.677,283.771
96659,359.99997476,-0.00003612,7.76,1,-4.40477851771e-07,-6.30454940566e-07,481.520,471.183
96663,359.99999133,-0.00001753,9.12,1,-1.5130918587e-07,-3.05980797821e-07,375.484,352.201
96665,0.00002004,-0.00003641,5.18,1,3.49692340367e-07,-6.3549858009e-07,191.770,473.033
96682,359.99996975,-0.00003323,8.55,1,-5.27900936543e-07,-5.8001854532e-07,513.578,452.689
96684,0.00001108,-0.00002524,8.44,1,1.93339515107e-07,-4.40477851808e-07,249.104,401.520
96690,359.99995906,0.00000193,10.17,1,-7.14515599821e-07,3.36242634968e-08,582.008,227.670
96695,0.00000934,0.00000193,8.89,1,1.6307767796e-07,3.36242634968e-08,260.201,227.670
96709,359.99999509,-0.00003044,7.51,1,-8.57418725138e-08,-5.3126336325e-07,351.441,434.811
96727,0.00001503,-0.00000703,8.77,1,2.62269255275e-07,-1.22728561763e-07,223.828,285.004
96738,0.00002553,-0.00003333,7.59,1,4.45521491333e-07,-5.81699758495e-07,156.630,453.305
96765,0.00004653,-0.00000607,7.33,1,8.12025963448e-07,-1.05916430015e-07,22.236,278.839
96766,0.00004055,-0.00000732,9.44,1,7.07790746608e-07,-1.27772201288e-07,60.458,286.853
96774,0.00000761,-0.00002090,9.03,1,1.32815840812e-07,-3.64823258941e-07,271.297,373.778
96776,0.00003265,0.00003208,9.52,1,5.69931266271e-07,5.59843987222e-07,111.010,34.709
96787,0.00000616,-0.00002158,8.67,1,1.0759764319e-07,-3.76591751164e-07,280.545,378.094
96797,0.00004893,0.00000616,8.06,1,8.54056292819e-07,1.0759764319e-07,6.824,200.545
96799,359.99997351,-0.00002399,10.05,1,-4.62333623186e-07,-4.18622080536e-07,489.534,393.506
96804,0.00003208,-0.00000568,6.99,1,5.59843987222e-07,-9.91915773156e-08,114.709,276.373
96805,0.00001917,-0.00000751,6.17,1,3.34561421793e-07,-1.31134627638e-07,197.319,288.086
96828,0.00002582,0.00000376,7.88,1,4.50565130858e-07,6.55673138188e-08,154.781,215.957
96833,359.99998276,0.00002341,8.89,1,-3.00937158105e-07,4.08534801486e-07,430.352,90.193
96851,359.99999961,-0.00001898,7.22,1,-6.72485291965e-09,-3.31198995444e-07,322.466,361.448
96856,0.00000366,-0.00003323,6.43,1,6.3886100644e-08,-5.8001854532e-07,296.573,452.689
96858,0.00000144,-0.00001127,7.09,1,2.52181976226e-08,-1.96701941456e-07,310.753,312.129
96866,359.99999923,-0.00002273,7.59,1,-1.34497055944e-08,-3.96766309263e-07,324.932,385.491
96899,359.99995039,-0.00002399,8.35,1,-8.65824785446e-07,-4.18622080536e-07,637.492,393.506
96900,0.00004470,0.00002061,8.34,1,7.80082913126e-07,3.59779619416e-07,33.949,108.071
96903,0.00001618,-0.00003333,6.67,1,2.82443813373e-07,-5.81699758495e-07,216.430,453.305
96905,0.00004046,0.00000299,8.35,1,7.06109533433e-07,5.21176084201e-08,61.075,220.889
96924,359.99999711,-0.00002639,9.30,1,-5.04363957494e-08,-4.60652409907e-07,338.495,408.918
96942,0.00002784,0.00003439,8.36,1,4.85870607529e-07,6.00193103418e-07,141.835,19.913
96956,359.99998536,-0.00000983,6.90,1,-2.55544402773e-07,-1.71483743834e-07,413.706,302.882
96962,359.99999489,-0.00001715,7.76,1,-8.9104298407e-08,-2.99255945122e-07,352.674,349.735
96969,0.00000116,-0.00001715,8.54,1,2.01745580981e-08,-2.99255945122e-07,312.602,349.735
96977,0.00002023,-0.00001166,5.93,1,3.53054766717e-07,-2.03426794156e-07,190.537,314.595
96978,0.00003420,0.00001628,8.60,1,5.96830677069e-07,2.84125026548e-07,101.146,135.813
96982,0.00002437,0.00001984,7.25,1,4.25346933235e-07,3.46329914017e-07,164.028,113.003
96983,0.00004296,-0.00001705,9.26,1,7.49821075979e-07,-2.97574731947e-07,45.046,349.119
96990,359.99998016,-0.00003439,8.75,1,-3.46329914325e-07,-6.00193103418e-07,446.997,460.087
96992,359.99999990,-0.00001609,8.53,1,-1.68121274748e-09,-2.80762600199e-07,320.616,342.954
96993,359.99998719,-0.00001878,8.46,1,-2.2360135279e-07,-3.27836569094e-07,401.993,360.215
96995,0.00001734,0.00001609,7.81,1,3.02618371471e-07,2.80762600199e-07,209.032,137.046
96996,0.00000462,-0.00001849,9.32,1,8.06982323924e-08,-3.2279292957e-07,290.409,358.366
96997,0.00000568,-0.00001146,7.92,1,9.91915773156e-08,-2.00064367806e-07,283.627,313.362
97002,0.00000886,-0.00002061,9.60,1,1.54671612085e-07,-3.59779619416e-07,263.283,371.929
97009,0.00000144,-0.00002572,7.91,1,2.52181976226e-08,-4.48883917683e-07,310.753,404.603
97011,0.00003294,-0.00000250,8.25,1,5.74974905796e-07,-4.37115425459e-08,109.161,256.029
97013,0.00003015,-0.00001782,8.04,1,5.26219723725e-07,-3.11024437346e-07,127.039,354.050
97015,359.99999393,-0.00002379,8.61,1,-1.0591642965e-07,-4.15259654186e-07,358.839,392.273
97017,0.00001060,0.00003391,9.44,1,1.84933449233e-07,5.91787037544e-07,252.186,22.996
97043,359.99997553,0.00000530,8.11,1,-4.27028146422e-07,9.24667246163e-08,476.588,206.093
97045,359.99997621,-0.00003728,7.75,1,-4.15259654463e-07,-6.50629498664e-07,472.273,478.581
97057,0.00000106,-0.00001570,9.31,1,1.84933449233e-08,-2.74037747499e-07,313.219,340.488
97058,0.00000366,-0.00002321,8.15,1,6.3886100644e-08,-4.05172375137e-07,296.573,388.574
97059,359.99997573,-0.00001917,8.30,1,-4.23665719641e-07,-3.34561421793e-07,475.355,362.681
97060,0.00002293,0.00001272,8.40,1,4.00128735612e-07,2.21920139079e-07,173.276,158.623
97061,359.99999769,-0.00000665,10.45,1,-4.03491162933e-08,-1.16003709064e-07,334.796,282.538
97083,0.00000433,-0.00001214,7.18,1,7.56545928679e-08,-2.1183286003e-07,292.258,317.678
97091,0.00000703,-0.00003227,6.27,1,1.22728561763e-07,-5.63206413572e-07,274.996,446.524
97103,0.00000568,-0.00001638,8.92,1,9.91915773156e-08,-2.85806239723e-07,283.627,344.803
97106,0.00000568,-0.00003516,8.26,1,9.91915773156e-08,-6.13642808817e-07,283.627,465.019
97107,359.99999037,-0.00003343,8.44,1,-1.68121317113e-07,-5.8338097167e-07,381.649,453.922
97117,0.00002495,-0.00002736,8.14,1,4.35434212284e-07,-4.77464541655e-07,160.329,415.083
97142,0.00003506,0.00003227,6.39,1,6.11961595642e-07,5.63206413572e-07,95.598,33.476
97149,0.00003333,0.00001281,7.95,1,5.81699758495e-07,2.23601352254e-07,106.695,158.007
97150,0.00000270,-0.00002938,6.97,1,4.70739688956e-08,-5.12770018327e-07,302.738,428.029
97162,0.00000742,-0.00001927,7.48,1,1.29453414463e-07,-3.36242634968e-07,272.530,363.298
97163,0.00003545,-0.00001300,9.22,1,6.18686448342e-07,-2.26963778604e-07,93.132,323.226
97173,0.00002264,-0.00001955,8.29,1,3.95085096088e-07,-3.41286274493e-07,175.125,365.147
97177,0.00003237,0.00001117,8.47,1,5.64887626747e-07,1.95020728282e-07,112.860,168.487
97191,0.00000568,0.00001551,9.67,1,9.91915773156e-08,2.70675321149e-07,283.627,140.745
97193,0.00002225,-0.00002350,9.14,1,3.88360243388e-07,-4.10216014661e-07,177.591,390.423
97201,0.00003150,0.00001156,7.42,1,5.49756708173e-07,2.01745580981e-07,118.408,166.021
97202,0.00000000,0.00000000,12.96,1,0,0,320.000,240.000
97212,0.00003410,-0.00001946,7.88,1,5.95149463894e-07,-3.39605061318e-07,101.763,364.531
97215,359.99995261,-0.00001821,9.67,1,-8.271568819e-07,-3.17749290045e-07,623.313,356.516
97237,0.00000000,0.00000000,12.38,1,0,0,320.000,240.000
97238,0.00004479,-0.00003054,8.11,1,7.81764126301e-07,-5.32944576425e-07,33.333,435.427
97240,0.00001772,0.00000607,7.56,1,3.09343224171e-07,1.05916430015e-07,206.566,201.161
97243,359.99998584,-0.00002032,6.94,1,-2.47138336707e-07,-3.54735979892e-07,410.624,370.079
97244,359.99997390,-0.00001435,6.47,1,-4.55608770512e-07,-2.50500763051e-07,487.069,331.857
97251,359.99999865,0.00001503,8.93,1,-2.35369841624e-08,2.62269255275e-07,328.631,143.828
97257,0.00004749,-0.00002466,8.75,1,8.28838095197e-07,-4.30390572759e-07,16.071,397.821
97275,0.00001455,-0.00001252,8.45,1,2.53863189401e-07,-2.18557712729e-07,226.910,320.144
97293,0.00001185,0.00002071,6.75,1,2.06789220505e-07,3.61460832591e-07,244.172,107.455
97314,0.00003545,0.00002986,8.61,1,6.18686448342e-07,5.21176084201e-07,93.132,48.888
97318,359.99999605,-0.00003420,8.50,1,-6.89297403829e-08,-5.96830677069e-07,345.276,458.854
97320,0.00002793,0.00000665,8.51,1,4.87551820704e-07,1.16003709064e-07,141.218,197.462
97325,0.00002293,-0.00002341,9.69,1,4.00128735612e-07,-4.08534801486e-07,173.276,389.807
97329,359.99999586,-0.00001320,8.19,1,-7.22921671643e-08,-2.30326204953e-07,346.509,324.459
97330,0.00002466,-0.00000039,9.13,1,4.30390572759e-07,-6.72485269937e-09,162.179,242.466
97333,0.00000771,0.00003179,8.51,1,1.34497053987e-07,5.54800347698e-07,270.681,36.559
97357,0.00003786,-0.00002071,7.67,1,6.60716777713e-07,-3.61460832591e-07,77.720,372.545
97376,0.00004287,-0.00001117,5.83,1,7.48139862804e-07,-1.95020728282e-07,45.662,311.513
97388,0.00002158,-0.00001406,8.27,1,3.76591751164e-07,-2.45457123527e-07,181.906,330.007
97391,0.00004990,0.00001445,8.74,1,8.70868424568e-07,2.52181976226e-07,0.659,147.527
97401,359.99998912,-0.00001493,6.89,1,-1.89977089416e-07,-2.605880421e-07,389.663,335.556
97403,0.00003314,-0.00002572,8.10,1,5.78337332145e-07,-4.48883917683e-07,107.928,404.603
97413,0.00003111,-0.00001117,8.01,1,5.43031855474e-07,-1.95020728282e-07,120.874,311.513
97415,0.00000896,-0.00000588,9.45,1,1.5635282526e-07,-1.02554003665e-07,262.667,277.606
97417,0.00002582,-0.00003073,6.66,1,4.50565130857e-07,-5.36307002774e-07,154.781,436.660
97428,0.00003574,-0.00003005,10.54,1,6.23730087866e-07,-5.24538510551e-07,91.283,432.345
97435,0.00001021,-0.00001753,7.57,1,1.78208596533e-07,-3.05980797821e-07,254.652,352.201
97439,359.99998989,-0.00002765,9.16,1,-1.76527384067e-07,-4.82508181179e-07,384.731,416.932
97443,359.99998680,-0.00001098,8.67,1,-2.30326205464e-07,-1.91658301932e-07,404.459,310.280
97446,359.99999634,-0.00002379,7.17,1,-6.38861010989e-08,-4.15259654186e-07,343.427,392.273
97452,359.99998016,-0.00000405,9.56,1,-3.46329914325e-07,-7.06109533433e-08,446.997,265.893
97461,0.00001474,-0.00001840,7.42,1,2.57225615751e-07,-3.21111716395e-07,225.677,357.749
97475,0.00004094,0.00001811,7.62,1,7.14515599308e-07,3.1606807687e-07,57.992,124.100
97482,359.99998700,-0.00002928,8.76,1,-2.26963778683e-07,-5.11088805152e-07,403.226,427.413
97487,0.00000713,-0.00000539,8.50,1,1.24409774938e-07,-9.41479377911e-08,274.380,274.523
97492,359.99999066,0.00001435,8.30,1,-1.63077677829e-07,2.50500763051e-07,379.799,148.143
97498,0.00001069,0.00001445,7.16,1,1.86614662407e-07,2.52181976226e-07,251.570,147.527
97501,359.99996629,-0.00000857,8.27,1,-5.88424611504e-07,-1.49627972561e-07,535.771,294.868
97504,0.00004142,-0.00001243,9.18,1,7.22921665182e-07,-2.16876499555e-07,54.910,319.527
97516,0.00001483,-0.00001137,7.91,1,2.58906828926e-07,-1.98383154631e-07,225.061,312.746
97520,359.99995559,-0.00002350,11.39,1,-7.75039273893e-07,-4.10216014661e-07,604.201,390.423
97525,0.00000299,0.00003005,7.94,1,5.21176084201e-08,5.24538510551e-07,300.889,47.655
97526,359.99996812,-0.00003718,8.85,1,-5.56481560632e-07,-6.48948285489e-07,524.058,477.965
97528,0.00001426,-0.00001801,7.40,1,2.48819549877e-07,-3.14386863695e-07,228.760,355.283
97547,359.99997351,0.00000809,8.42,1,-4.62333623186e-07,1.41221906687e-07,489.534,188.215
97556,0.00000819,-0.00000366,8.54,1,1.42903119862e-07,-6.3886100644e-08,267.598,263.427
97570,0.00000000,0.00000000,12.05,1,0,0,320.000,240.000
97572,0.00001647,-0.00002341,6.45,1,2.87487452898e-07,-4.08534801486e-07,214.580,389.807
97585,359.99998863,0.00003506,8.77,1,-1.98383154593e-07,6.11961595642e-07,392.746,15.598
97587,0.00001300,-0.00002668,8.03,1,2.26963778604e-07,-4.65696049431e-07,236.774,410.767
97588,359.99999827,0.00001744,9.62,1,-3.02618368371e-08,3.04299584646e-07,331.097,128.415
97594,359.99997226,-0.00002813,10.54,1,-4.84189394601e-07,-4.90914247054e-07,497.549,420.015
97595,0.00003371,-0.00001021,7.86,1,5.88424611194e-07,-1.78208596533e-07,104.229,305.348
97600,359.99998266,-0.00002302,8.65,1,-3.02618371496e-07,-4.01809948787e-07,430.968,387.341
97603,0.00000722,-0.00003448,8.34,1,1.26090988113e-07,-6.01874316593e-07,273.763,460.703
97622,0.00003670,0.00001830,8.51,1,6.40542219615e-07,3.1943050322e-07,85.118,122.867
97624,359.99999027,-0.00003429,9.63,1,-1.69802530504e-07,-5.98511890244e-07,382.265,459.470
97628,0.00004498,0.00002639,8.21,1,7.85126552651e-07,4.60652409907e-07,32.100,71.082
97637,0.00000819,0.00000183,8.00,1,1.42903119862e-07,3.1943050322e-08,267.598,228.287
97665,359.99997515,0.00001358,7.26,1,-4.33752999097e-07,2.37051057653e-07,479.054,153.075
97686,0.00001300,-0.00000202,8.17,1,2.26963778604e-07,-3.53054766717e-08,236.774,252.946
97695,359.99998873,-0.00001117,8.82,1,-1.96701941203e-07,-1.95020728282e-07,392.129,311.513
97698,0.00002996,-0.00001763,8.24,1,5.22857297376e-07,-3.07662010996e-07,128.272,352.818
97707,0.00002514,0.00001002,9.46,1,4.38796638634e-07,1.74846170184e-07,159.096,175.885
97713,0.00000857,-0.00002659,9.06,1,1.49627972561e-07,-4.64014836256e-07,265.132,410.151
97723,0.00001753,0.00002071,7.97,1,3.05980797821e-07,3.61460832591e-07,207.799,107.455
97730,0.00000963,-0.00001204,7.48,1,1.68121317484e-07,-2.10151646855e-07,258.351,317.061
97733,359.99997910,0.00000819,9.54,1,-3.64823258959e-07,1.42903119862e-07,453.778,187.598
97750,0.00001955,0.00000424,7.74,1,3.41286274493e-07,7.3973379693e-08,194.853,212.874
97755,359.99999008,-0.00000645,7.73,1,-1.73164957285e-07,-1.12641282714e-07,383.498,281.305
97760,359.99999316,0.00000636,7.84,1,-1.19366135887e-07,1.1096006954e-07,363.771,199.312
97778,0.00004441,0.00001609,8.83,1,7.75039273602e-07,2.80762600199e-07,35.799,137.046
97785,359.99997823,-0.00003689,9.65,1,-3.79954177699e-07,-6.43904645964e-07,459.327,476.115
97792,0.00003102,0.00003564,7.54,1,5.41350642299e-07,6.22048874691e-07,121.491,11.899
97806,359.99999884,-0.00002081,10.35,1,-2.01745573809e-08,-3.63142045766e-07,327.398,373.162
97808,359.99999778,-0.00003208,9.21,1,-3.86679037907e-08,-5.59843987222e-07,334.179,445.291
97817,0.00000144,-0.00003545,8.66,1,2.52181976226e-08,-6.18686448342e-07,310.753,466.868
97820,0.00003930,0.00001252,8.51,1,6.85934975335e-07,2.18557712729e-07,68.472,159.856
97832,0.00001320,-0.00001560,7.92,1,2.30326204953e-07,-2.72356534324e-07,235.541,339.871
97852,0.00001686,-0.00002726,9.60,1,2.94212305597e-07,-4.7578332848e-07,212.114,414.466
97861,0.00001127,-0.00003294,8.33,1,1.96701941456e-07,-5.74974905796e-07,247.871,450.839
97864,0.00001031,-0.00001204,8.36,1,1.79889809708e-07,-2.10151646855e-07,254.036,317.061
97865,0.00000183,-0.00001666,9.73,1,3.1943050322e-08,-2.90849879248e-07,308.287,346.653
97883,0.00004845,-0.00001088,8.17,1,8.45650226945e-07,-1.89977088757e-07,9.906,309.663
97891,0.00003410,0.00001127,8.36,1,5.95149463894e-07,1.96701941456e-07,101.763,167.871
97897,359.99997178,-0.00001551,8.16,1,-4.92595459779e-07,-2.70675321149e-07,500.631,339.255
97904,359.99997871,0.00002187,7.70,1,-3.71548111634e-07,3.81635390689e-07,456.244,100.057
97906,359.99998806,-0.00001272,7.68,1,-2.08470434049e-07,-2.21920139079e-07,396.445,321.377
97907,0.00001088,-0.00001821,7.02,1,1.89977088757e-07,-3.17749290045e-07,250.337,356.516
97913,0.00002418,-0.00000886,8.04,1,4.21984506885e-07,-1.54671612085e-07,165.261,296.717
97924,359.99999046,0.00000511,8.37,1,-1.6644010461e-07,8.91042982666e-08,381.032,207.326
97925,359.99996185,-0.00001801,8.57,1,-6.65760416819e-07,-3.14386863695e-07,564.130,355.283
97948,359.99998700,-0.00001898,8.51,1,-2.26963778683e-07,-3.31198995444e-07,403.226,361.448
97949,0.00002360,0.00000636,8.24,1,4.11897227836e-07,1.1096006954e-07,168.960,199.312
97955,0.00001098,0.00003015,8.38,1,1.91658301932e-07,5.26219723725e-07,249.720,47.039
97978,0.00003680,-0.00003709,7.20,1,6.42223432789e-07,-6.47267072314e-07,84.501,477.348
97982,359.99998565,-0.00001917,7.95,1,-2.505007626e-07,-3.34561421793e-07,411.857,362.681
97989,359.99997688,-0.00002004,6.94,1,-4.03491162505e-07,-3.49692340367e-07,467.957,368.230
97994,0.00000193,-0.00002582,8.25,1,3.36242634968e-08,-4.50565130858e-07,307.670,405.219
98018,359.99998902,-0.00003111,8.06,1,-1.91658301919e-07,-5.43031855474e-07,390.280,439.126
98019,359.99998709,0.00000144,8.16,1,-2.25282565292e-07,2.52181976226e-08,402.610,230.753
98026,0.00001888,-0.00002052,7.77,1,3.29517782269e-07,-3.58098406241e-07,199.168,371.312
98037,0.00000039,-0.00001127,9.16,1,6.72485269937e-09,-1.96701941456e-07,317.534,312.129
98041,0.00002158,0.00002996,8.79,1,3.76591751164e-07,5.22857297376e-07,181.906,48.272
98052,0.00000549,-0.00000116,8.87,1,9.5829150966e-08,-2.01745580981e-08,284.860,247.398
98068,0.00001406,0.00000578,4.95,1,2.45457123527e-07,1.0087279049e-07,229.993,203.011
98076,359.99998960,0.00000896,8.49,1,-1.81571022462e-07,1.5635282526e-07,386.581,182.667
98093,0.00004653,-0.00000578,7.29,1,8.12025963448e-07,-1.0087279049e-07,22.236,276.989
98094,0.00001955,-0.00001753,7.54,1,3.41286274493e-07,-3.05980797821e-07,194.853,352.201
98115,0.00001763,0.00002110,9.18,1,3.07662010996e-07,3.6818568529e-07,207.182,104.989
98126,0.00002081,-0.00000347,7.90,1,3.63142045766e-07,-6.05236742943e-08,186.838,262.194
98131,0.00000260,0.00002119,6.97,1,4.53927557207e-08,3.69866898465e-07,303.355,104.372
98143,0.00001166,-0.00000173,6.03,1,2.03426794156e-07,-3.02618371471e-08,245.405,251.097
98145,0.00001878,-0.00000636,8.32,1,3.27836569094e-07,-1.1096006954e-07,199.785,280.688
98149,0.00002803,0.00001358,8.64,1,4.89233033879e-07,2.37051057653e-07,140.602,153.075
98171,359.99997544,-0.00000857,7.76,1,-4.28709359813e-07,-1.49627972561e-07,477.205,294.868
98179,0.00003487,0.00000443,8.85,1,6.08599169293e-07,7.73358060427e-08,96.831,211.642
98186,0.00003622,0.00000462,7.51,1,6.3213615374e-07,8.06982323924e-08,88.200,210.409
