id,ra_deg,dec_deg,u,v,mag,electrons_deposited
101783,0.00003766,0.00000279,78.953,222.122,9.450,0.829793
101801,0.00003150,0.00000742,118.408,192.530,8.670,1.702041
101804,0.00004325,0.00000857,43.196,185.132,7.930,3.364883
101820,0.00003487,-0.00003420,96.831,458.854,8.220,2.576143
101826,0.00003333,0.00002688,106.695,68.000,7.510,4.954160
101841,0.00002350,-0.00000559,169.577,275.756,7.520,4.908740
101842,0.00002052,0.00001088,188.688,170.337,8.820,1.482416
101850,359.99996301,-0.00002196,556.732,380.560,8.490,2.008954
101871,359.99999682,0.00003362,340.344,24.845,9.170,1.073915
101881,0.00004566,-0.00003381,27.784,456.388,7.420,5.382326
101882,0.00002562,-0.00000376,156.014,264.043,5.690,26.483172
101887,0.00003140,0.00002803,119.025,60.602,9.120,1.124527
101891,0.00002793,-0.00001040,141.218,306.581,8.050,3.012798
101903,0.00000597,-0.00003179,281.778,443.441,8.530,1.936288
101926,0.00003054,-0.00000144,124.573,249.247,7.810,3.758114
101934,0.00003246,-0.00000539,112.243,274.523,6.610,11.349324
101954,0.00001589,0.00000308,218.279,220.272,8.670,1.702041
101970,0.00004267,-0.00001907,46.895,362.065,8.120,2.824685
102002,359.99996494,-0.00003747,544.402,479.814,9.360,0.335591
102055,0.00001185,-0.00001233,244.172,318.911,8.330,2.327930
102060,0.00000867,0.00000077,264.516,235.068,8.480,2.027543
102098,0.00001503,0.00001493,223.828,144.444,1.250,1581.138830
102111,359.99995473,-0.00001657,609.750,346.036,10.480,0.321344
102113,0.00003333,-0.00002090,106.695,373.778,8.360,2.264488
102121,359.99999644,0.00000299,342.810,220.889,8.260,2.482962
102126,359.99999615,-0.00001493,344.660,335.556,9.460,0.822186
102155,0.00003920,0.00001079,69.089,170.953,5.680,26.728218
102172,0.00000472,0.00002620,289.792,72.315,11.060,0.188352
102175,0.00003882,0.00001397,71.555,150.609,8.600,1.815390
102177,0.00001098,0.00003574,249.720,11.283,5.410,34.274411
102181,0.00003747,0.00001455,80.186,146.910,6.990,7.997790
102185,0.00003988,-0.00003709,64.774,477.348,9.200,1.032263
102193,0.00000857,0.00000453,265.132,211.025,7.660,4.314893
102217,0.00001108,0.00003506,249.104,15.598,7.330,5.847497
102222,0.00002572,-0.00002071,155.397,372.545,8.470,2.046303
102232,0.00000655,0.00002495,278.079,80.329,8.460,2.065238
102252,0.00002562,0.00000366,156.014,216.573,9.030,1.221715
102254,0.00004768,0.00001002,14.838,175.885,8.570,1.866251
102255,359.99999913,0.00003343,325.548,26.078,7.860,3.588971
102258,359.99997746,-0.00003256,464.258,448.373,6.340,14.553586
102286,0.00001040,0.00002716,253.419,66.150,8.540,1.918536
102287,0.00003381,-0.00003217,103.612,445.907,8.200,2.624037
102292,0.00001272,-0.00000395,238.623,265.276,9.390,0.876940
102297,359.99997707,-0.00002899,466.724,425.563,7.210,6.530854
102310,0.00004508,0.00000405,31.483,214.107,8.500,1.990536
102313,0.00004267,-0.00001705,46.895,349.119,8.500,1.990536
102315,359.99998401,0.00003632,422.337,7.584,8.250,2.505936
102348,359.99999258,-0.00001368,367.470,327.541,10.030,0.486374
102359,0.00004845,0.00001772,9.906,126.566,9.010,1.244429
102362,0.00003179,0.00001146,116.559,166.638,8.290,2.415294
102363,359.99999672,-0.00003391,340.961,457.004,7.920,3.396018
102365,0.00002485,0.00002341,160.946,90.193,9.370,0.893244
102369,0.00003477,-0.00001233,97.447,318.911,8.950,1.315134
102389,0.00004566,-0.00002129,27.784,376.244,8.060,2.985176
102460,0.00001570,0.00000992,219.512,176.502,8.680,1.686437
102462,0.00002283,-0.00000106,173.892,246.781,9.120,1.124527
102489,359.99998295,-0.00003121,429.119,439.742,9.380,0.885054
102509,0.00003747,-0.00001358,80.186,326.925,8.670,1.702041
102519,0.00001185,-0.00002890,244.172,424.947,9.510,0.785181
102534,0.00001358,-0.00001638,233.075,344.803,9.440,0.837471
102536,359.99998921,-0.00001792,389.047,354.667,8.980,1.279293
102543,359.99996060,0.00002110,572.144,104.989,9.530,0.770850
102558,359.99998016,-0.00003497,446.997,463.786,6.680,10.640695
102573,359.99997014,-0.00000665,511.112,282.538,7.920,3.396018
102598,0.00003728,0.00001946,81.419,115.469,8.150,2.747704
102605,359.99996494,0.00000356,544.402,217.190,9.160,1.083852
102609,359.99998295,0.00001223,429.119,161.706,9.530,0.770850
102632,0.00003988,-0.00002312,64.774,387.957,7.850,3.622180
102680,0.00003545,0.00001483,93.132,145.061,6.780,9.704429
102686,359.99998719,-0.00003102,401.993,438.509,8.940,1.327303
102698,0.00004537,0.00001156,29.634,166.021,7.470,5.140081
102701,359.99998497,-0.00000443,416.172,268.358,7.860,3.588971
102714,0.00000366,-0.00003583,296.573,469.334,7.420,5.382326
102722,359.99997852,-0.00001560,457.477,339.871,8.580,1.849141
102724,359.99997187,-0.00002524,500.015,401.520,4.810,59.562100
102729,0.00003352,-0.00002697,105.462,412.617,7.520,4.908740
102731,0.00004816,-0.00002639,11.755,408.918,7.520,4.908740
102735,359.99999422,-0.00002793,356.989,418.782,9.300,0.952730
102746,0.00002524,0.00000183,158.480,228.287,7.330,5.847497
102748,359.99996908,0.00001638,517.893,135.197,8.620,1.782256
102760,359.99998700,-0.00001753,403.226,352.201,8.600,1.815390
102767,359.99997919,-0.00001647,453.162,345.420,9.520,0.777983
102775,359.99996137,-0.00002302,567.212,387.341,6.880,8.850545
102797,0.00004219,0.00000983,49.978,177.118,8.870,1.415696
102826,359.99999480,-0.00000848,353.290,294.251,9.900,0.548239
102827,0.00004364,0.00003709,40.730,2.652,6.330,14.680794
102839,359.99997043,0.00000356,509.262,217.190,8.320,2.349471
102852,0.00003082,0.00002514,122.723,79.096,8.470,2.046303
102858,0.00003998,0.00003400,64.157,22.379,7.120,7.095288
102860,0.00002871,0.00000626,136.286,199.928,7.850,3.622180
102866,359.99997939,0.00000636,451.929,199.312,9.040,1.210515
102879,0.00002312,-0.00000222,172.043,254.179,10.520,0.309721
102883,359.99999557,-0.00002514,348.358,400.904,8.850,1.442016
102896,0.00000655,-0.00002948,278.079,428.646,9.240,1.006862
102909,0.00004190,-0.00002427,51.827,395.355,8.910,1.364489
102953,359.99996282,-0.00002909,557.965,426.180,7.290,6.066944
102966,0.00003044,0.00002244,125.189,96.358,9.110,1.134932
102975,0.00000241,-0.00001609,304.588,342.954,7.490,5.046264
102977,359.99998343,-0.00002601,426.036,406.452,7.580,4.644832
102984,359.99999027,0.00002119,382.265,104.372,9.100,1.145434
102987,0.00003920,0.00001744,69.089,128.415,7.530,4.863736
103003,0.00001031,-0.00002187,254.036,379.943,9.230,1.016179
103013,0.00004412,0.00000318,37.648,219.656,7.770,3.899151
103022,359.99998748,0.00001002,400.144,175.885,8.460,2.065238
103028,359.99996831,-0.00000559,522.825,275.756,7.540,4.819145
103033,359.99999480,-0.00002321,353.290,388.574,8.690,1.670975
103034,0.00003285,-0.00001763,109.777,352.818,8.730,1.610534
103038,0.00000337,0.00001994,298.423,112.387,8.010,3.125863
103044,0.00002350,0.00000376,169.577,215.957,9.420,0.853041
103047,0.00000164,-0.00000405,309.520,265.893,10.980,0.202754
103050,0.00004450,0.00003506,35.182,15.598,7.500,5.000000
103061,359.99999904,-0.00003526,326.165,465.635,8.430,2.123098
103073,0.00004142,-0.00002688,54.910,412.000,7.950,3.303467
103098,0.00003063,-0.00003227,123.956,446.524,8.230,2.552525
103115,0.00004055,-0.00003352,60.458,454.538,7.930,3.364883
103120,359.99999557,-0.00001811,348.358,355.900,8.120,2.824685
103133,0.00002418,-0.00001782,165.261,354.050,7.520,4.908740
103146,0.00003015,0.00002293,127.039,93.276,10.150,0.435482
103167,359.99999547,0.00000684,348.975,196.229,7.360,5.688136
103169,359.99998497,-0.00003005,416.172,432.345,8.140,2.773129
103175,0.00002408,0.00000347,165.878,217.806,9.340,0.918269
103177,0.00000019,-0.00001686,318.767,347.886,9.370,0.893244
103180,0.00000000,0.00000000,320.000,240.000,12.070,0.074297
103181,0.00001483,-0.00002389,225.061,392.889,7.890,3.491162
103183,359.99998594,0.00002119,410.007,104.372,8.720,1.625436
103214,0.00000039,-0.00003015,317.534,432.961,10.280,0.386340
103233,0.00002090,-0.00002158,186.222,378.094,8.500,1.990536
103241,359.99998998,-0.00002196,384.115,380.560,10.850,0.228544
103252,0.00003420,-0.00001503,101.146,336.172,8.480,2.027543
103270,359.99999865,0.00003034,328.631,45.806,9.270,0.979422
103275,0.00000616,0.00000433,280.545,212.258,8.690,1.670975
103277,0.00002350,-0.00001811,169.577,355.900,7.140,6.965784
103292,359.99996995,0.00002061,512.345,108.071,7.610,4.518247
103293,0.00000809,-0.00003554,268.215,467.484,8.480,2.027543
103296,0.00003949,0.00002447,67.239,83.412,9.060,1.188420
103305,0.00000019,-0.00000694,318.767,284.387,7.830,3.689521
103312,359.99997284,-0.00003603,493.850,470.567,5.680,26.728218
103326,0.00000279,0.00000453,302.122,211.025,8.750,1.581139
103334,0.00004171,-0.00003545,53.060,466.868,8.240,2.529123
103358,0.00004007,0.00001522,63.541,142.595,7.280,6.123081
103371,359.99999769,-0.00002138,334.796,376.861,5.960,20.652375
103373,0.00003622,0.00000231,88.200,225.204,8.850,1.442016
103385,359.99999133,-0.00002678,375.484,411.384,9.790,0.606694
103402,0.00001532,0.00002302,221.978,92.659,9.070,1.177525
103409,359.99995617,-0.00002851,600.503,422.481,8.730,1.610534
103410,359.99997958,0.00000125,450.696,231.986,8.700,1.655656
103417,0.00001445,-0.00000395,227.527,265.276,7.470,5.140081
103428,0.00002524,0.00000347,158.480,217.806,8.260,2.482962
103433,359.99998295,-0.00001878,429.119,360.215,10.010,0.495416
103444,0.00002601,0.00001050,153.548,172.803,8.790,1.523947
103449,0.00000424,0.00002090,292.874,106.222,8.720,1.625436
103472,0.00003535,-0.00000154,93.749,249.864,6.840,9.182692
103474,359.99996860,-0.00002871,520.975,423.714,7.730,4.045479
103494,0.00004537,-0.00000607,29.634,278.839,9.490,0.799779
103509,0.00002052,0.00003747,188.688,0.186,7.500,3.816942
103515,359.99997515,0.00000915,479.054,181.434,9.270,0.979422
103539,359.99995694,-0.00003583,595.571,469.334,10.100,0.456005
103549,359.99996301,-0.00001349,556.732,326.308,9.480,0.807179
103556,0.00004566,-0.00000819,27.784,292.402,7.960,3.273181
103608,359.99999798,-0.00003275,332.946,449.606,9.380,0.885054
103612,0.00002495,-0.00001050,160.329,307.197,8.060,2.985176
103633,0.00003969,-0.00000877,66.006,296.101,6.800,9.527304
103634,0.00002341,-0.00001840,170.193,357.749,9.610,0.716094
103637,0.00000944,0.00001108,259.584,169.104,6.640,11.040024
103656,0.00000482,-0.00001955,289.176,365.147,9.530,0.770850
103659,359.99999990,0.00001541,320.616,141.362,7.490,5.046264
103667,359.99996571,-0.00002476,539.470,398.438,9.240,1.006862
103700,0.00002023,-0.00000433,190.537,267.742,7.240,6.352871
103701,0.00002976,-0.00001869,129.505,359.599,9.040,1.210515
103715,0.00002582,-0.00002842,154.781,421.864,9.130,1.114218
103717,359.99995752,-0.00003208,591.872,445.291,9.850,0.574077
103718,0.00003063,-0.00000636,123.956,280.688,9.920,0.538233
103738,359.99997987,-0.00000183,448.846,251.713,4.670,67.759471
103778,0.00003121,-0.00000356,120.258,262.810,9.450,0.829793
103822,0.00001936,0.00001050,196.086,172.803,6.500,12.559432
103848,359.99999538,-0.00002331,349.591,389.190,8.530,1.936288
103864,0.00002427,-0.00001262,164.645,320.760,8.740,1.595769
103868,359.99995704,-0.00002813,594.954,420.015,6.880,8.850545
103871,0.00002389,-0.00003747,167.111,479.814,6.500,4.675313
103876,0.00002755,-0.00003323,143.684,452.689,6.920,8.530412
103887,0.00004152,0.00001291,54.293,157.390,8.800,1.509976
103903,0.00000665,-0.00002514,277.462,400.904,8.460,2.065238
103915,0.00004392,-0.00003063,38.881,436.044,8.100,2.877200
103922,0.00001994,-0.00002745,192.387,415.699,8.880,1.402717
103952,0.00002716,0.00001936,146.150,116.086,9.120,1.124527
103954,0.00002476,-0.00002399,161.562,393.506,7.670,4.275334
103961,0.00004046,0.00003439,61.075,19.913,8.670,1.702041
103968,0.00001994,0.00000780,192.387,190.064,7.790,3.827983
103971,0.00000289,0.00001435,301.505,148.143,8.190,2.648317
103989,359.99999316,-0.00001628,363.771,344.187,7.930,3.364883
103992,0.00000000,0.00000000,320.000,240.000,9.980,0.509296
103995,0.00000000,0.00000000,320.000,240.000,8.580,1.849141
103996,0.00000000,0.00000000,320.000,240.000,8.600,1.815390
104002,359.99998102,-0.00002813,441.448,420.015,9.400,0.868900
104005,359.99997303,-0.00002996,492.617,431.728,11.130,0.176592
104007,359.99998170,-0.00003121,437.133,439.742,8.610,1.798747
104009,359.99998969,-0.00003718,385.964,477.965,9.050,1.138825
104011,0.00001252,0.00003516,239.856,14.981,8.270,2.460198
104015,359.99999489,0.00000433,352.674,212.258,10.360,0.358897
104017,0.00002755,-0.00002620,143.684,407.685,8.190,2.648317
104021,359.99996648,-0.00002880,534.538,424.330,10.020,0.490874
104037,359.99998151,-0.00001676,438.366,347.269,7.450,5.235643
104042,0.00000665,-0.00001011,277.462,304.731,8.280,2.437642
104054,0.00003699,0.00001262,83.268,159.240,8.310,2.371210
104079,0.00002649,0.00002187,150.466,100.057,10.910,0.216257
104126,359.99999509,0.00001223,351.441,161.706,8.990,1.267564
104133,359.99999441,-0.00000279,355.756,257.878,8.150,2.747704
104136,359.99997573,0.00000674,475.355,196.846,7.580,4.644832
104166,0.00001387,0.00001512,231.226,143.211,9.010,1.244429
104167,0.00004547,-0.00002177,29.017,379.327,10.050,0.477496
104196,0.00003863,-0.00000462,72.788,269.591,8.850,1.442016
104203,0.00003651,-0.00000520,86.351,273.290,7.790,3.827983
104215,0.00001474,-0.00000655,225.677,281.921,8.240,2.529123
104228,359.99996706,-0.00002216,530.839,381.792,8.150,2.747704
104240,0.00000000,0.00000000,320.000,240.000,10.500,0.315479
104242,0.00002610,0.00000713,152.931,194.380,8.190,2.648317
104243,0.00000000,0.00000000,320.000,240.000,9.010,1.244429
104262,0.00003718,-0.00002755,82.035,416.316,7.960,3.273181
104314,359.99997024,-0.00001474,510.495,334.323,9.350,0.909850
104342,0.00002504,-0.00001098,159.713,310.280,8.640,1.749726
104354,0.00002919,0.00003188,133.204,35.942,8.270,2.460198
104361,0.00003680,0.00000144,84.501,230.753,7.910,3.427441
104381,0.00004691,-0.00000578,19.770,276.989,8.080,2.930691
104424,0.00002023,0.00000453,190.537,211.025,8.070,2.957808
104454,359.99998314,-0.00001435,427.886,331.857,7.660,4.314893
104484,359.99997390,-0.00003458,487.069,461.320,8.950,1.315134
104490,0.00004498,0.00000164,32.100,229.520,9.300,0.952730
104491,0.00002129,-0.00003169,183.756,442.825,8.830,1.468825
104495,0.00000877,-0.00002331,263.899,389.190,9.860,0.568814
104507,0.00004084,-0.00000125,58.609,248.014,7.910,3.427441
104509,0.00002350,-0.00001358,169.577,326.925,8.850,1.442016
104510,0.00002148,0.00000520,182.523,206.710,10.260,0.393523
104512,0.00001349,0.00001744,233.692,128.415,10.410,0.342744
104515,359.99996128,-0.00003747,567.829,479.814,9.410,0.320487
104537,359.99996070,-0.00003526,571.528,465.635,6.460,13.030768
104547,0.00004884,0.00001387,7.440,151.226,8.400,2.182579
104564,0.00001175,-0.00001397,244.788,329.391,10.580,0.293069
104566,0.00001676,-0.00002784,212.731,418.165,8.710,1.640476
104568,0.00002312,0.00003304,172.043,28.544,8.730,1.610534
104576,0.00003448,-0.00001233,99.297,318.911,8.660,1.717790
104579,0.00000549,0.00000867,284.860,184.516,6.530,12.217153
104603,0.00004479,0.00000568,33.333,203.627,8.130,2.798788
104642,359.99997207,-0.00003448,498.782,460.703,5.640,27.731286
104645,0.00000000,0.00000000,320.000,240.000,11.950,0.082979
104674,359.99995964,-0.00002871,578.309,423.714,9.310,0.943996
104676,359.99995617,-0.00001801,600.503,355.283,8.120,2.824685
104689,359.99997524,-0.00001666,478.438,346.653,8.680,1.686437
104694,0.00001859,-0.00003420,201.018,458.854,8.570,1.866251
104699,0.00000655,-0.00003487,278.079,463.169,7.350,5.740768
104703,0.00003005,-0.00001503,127.655,336.172,8.460,2.065238
104709,0.00000260,-0.00003275,303.355,449.606,8.630,1.765916
104714,359.99999605,-0.00003439,345.276,460.087,9.250,0.997631
104719,359.99997707,-0.00003622,466.724,471.800,6.910,8.609343
104737,0.00000356,-0.00002533,297.190,402.137,7.970,3.243172
104741,0.00002216,-0.00003747,178.208,479.814,8.920,0.503281
104742,359.99998709,-0.00002745,402.610,415.699,7.710,4.120691
104747,0.00001821,0.00003179,203.484,36.559,7.270,6.179737
104763,0.00004932,-0.00002639,4.358,408.918,7.770,3.899151
104765,0.00000424,0.00000578,292.874,203.011,6.070,18.662508
104787,359.99999114,-0.00002784,376.717,418.165,7.520,4.908740
104797,0.00004296,-0.00000645,45.046,281.305,8.340,2.306588
104822,0.00003574,-0.00000722,91.283,286.237,6.180,16.864365
104826,0.00001695,-0.00002736,211.498,415.083,9.230,1.016179
104843,359.99996860,-0.00000539,520.975,274.523,9.680,0.671382
104842,0.00003978,-0.00001416,65.390,330.624,9.090,1.156032
104862,0.00002437,-0.00001329,164.028,325.075,8.960,1.303077
104866,359.99999451,-0.00000376,355.140,264.043,7.510,4.954160
104877,359.99999653,-0.00001011,342.194,304.731,9.690,0.665227
104879,0.00004739,0.00001156,16.687,166.021,10.340,0.365570
104883,359.99997900,-0.00000106,454.395,246.781,8.670,1.702041
104899,0.00001888,0.00001580,199.168,138.896,9.180,1.064070
104918,0.00001907,0.00000395,197.935,214.724,8.170,2.697553
104928,359.99995636,-0.00003526,599.270,465.635,9.420,0.853041
104952,0.00001166,-0.00001686,245.405,347.886,7.760,3.935229
104962,0.00002129,-0.00002726,183.756,414.466,6.450,13.151340
104966,359.99997765,0.00000289,463.025,221.505,8.780,1.538048
105001,0.00003131,-0.00000877,119.641,296.101,7.830,3.689521
105010,359.99998680,-0.00003545,404.459,466.868,8.790,1.523947
105037,359.99999971,-0.00002736,321.849,415.083,10.160,0.431489
105054,0.00000925,0.00003468,260.817,18.064,8.060,2.985176
105057,0.00003545,0.00002023,93.132,110.537,7.570,4.687810
105068,359.99996311,-0.00001666,556.115,346.653,8.620,1.782256
105091,359.99997178,-0.00002610,500.631,407.069,6.420,13.519792
105096,0.00000539,-0.00000462,285.477,269.591,10.040,0.481915
105102,0.00000414,-0.00003477,293.491,462.553,4.220,102.558109
105114,0.00004142,-0.00003217,54.910,445.907,8.180,2.672822
105127,0.00002187,0.00000453,180.057,211.025,8.030,3.068810
105141,0.00002890,-0.00001088,135.053,309.663,7.850,3.622180
105163,359.99997601,-0.00000905,473.506,297.950,8.970,1.291130
105208,359.99999480,-0.00002110,353.290,375.011,7.740,4.008390
105210,0.00001753,-0.00000337,207.799,261.577,9.180,1.064070
105213,0.00001821,-0.00001763,203.484,352.818,8.460,2.065238
105215,359.99999567,-0.00000838,347.742,293.635,8.920,1.351979
105222,359.99997158,-0.00002976,501.864,430.495,8.240,2.529123
105230,0.00000000,0.00000000,320.000,240.000,11.970,0.081465
105246,0.00003121,-0.00000790,120.258,290.552,8.020,3.097205
105253,0.00004595,-0.00002630,25.935,408.302,8.690,1.670975
105259,359.99996580,-0.00003160,538.854,442.208,5.510,31.258635
105264,0.00001503,-0.00002832,223.828,421.248,6.990,7.997790
105269,359.99999827,-0.00003208,331.097,445.291,5.890,22.027743
105280,0.00000877,-0.00001657,263.899,346.036,10.270,0.389915
105296,0.00000000,0.00000000,320.000,240.000,13.780,0.015380
105297,359.99995068,0.00000135,635.642,231.369,9.770,0.617974
105321,0.00000366,0.00002148,296.573,102.523,7.890,3.491162
105332,0.00001811,-0.00000549,204.100,275.140,9.080,1.166729
105334,0.00000983,0.00002890,257.118,55.053,6.150,17.336843
105343,0.00003448,0.00001907,99.297,117.935,7.970,3.243172
105346,359.99997823,-0.00002813,459.327,420.015,8.830,1.468825
105347,359.99998324,-0.00000597,427.269,278.222,8.290,2.415294
105363,0.00004556,0.00002890,28.401,55.053,8.650,1.733684
105374,0.00004383,-0.00001676,39.497,347.269,8.240,2.529123
105379,0.00004402,-0.00000029,38.264,241.849,7.850,3.622180
