id,x,y,area,peak,snr
2368,187.000000,111.000000,49,3.445982,1.149
2369,532.247374,254.148176,49,3.470588,1.149
2370,38.141913,354.239438,49,4.448289,1.149
2371,106.295100,349.131613,49,2.464052,1.149
2372,287.000000,90.000000,49,3.438293,1.149
2373,440.000000,301.000000,49,2.456747,1.148
2374,569.210143,419.688396,49,4.425221,1.148
2375,391.000000,465.000000,49,4.392926,1.148
2376,153.000000,313.000000,49,5.453672,1.148
2377,158.124964,466.575242,49,2.388312,1.148
2378,379.844331,243.162228,49,3.448674,1.148
2379,181.295812,172.312978,49,2.442522,1.148
2380,156.000000,295.000000,49,5.451365,1.148
2381,117.000000,62.000000,49,3.461746,1.148
2382,327.311319,292.391314,49,2.466744,1.148
2383,12.748286,100.733668,49,3.429450,1.148
2384,544.341613,260.653761,49,4.465975,1.148
2385,374.753631,73.378136,49,4.442907,1.148
2386,137.000000,386.000000,49,2.452518,1.148
2387,408.000000,111.000000,49,4.437524,1.147
2388,462.188605,-1.036822,49,2.468666,1.147
2389,223.000000,469.000000,49,4.410611,1.147
2390,614.741544,344.840067,49,3.408689,1.147
2391,478.000000,242.000000,49,2.455978,1.147
2392,362.079510,376.591439,49,3.414072,1.147
2393,609.177711,432.883149,49,2.446751,1.147
2394,132.351977,356.561365,49,2.444060,1.147
2395,496.342440,244.675762,49,3.435217,1.147
2396,331.866744,363.707582,49,3.417916,1.147
2397,62.162224,434.490809,49,5.439831,1.146
2398,403.000000,119.000000,49,3.450980,1.146
2399,201.000000,340.000000,49,2.459439,1.146
2400,166.090822,476.402103,49,2.390235,1.146
2401,532.000000,149.000000,49,4.429450,1.146
2402,620.073616,39.856851,49,4.466744,1.146
2403,171.803219,12.645287,49,4.474433,1.146
2404,306.000000,183.000000,49,4.427912,1.146
2405,576.777551,365.821194,49,4.463668,1.146
2406,290.000000,392.000000,49,3.429066,1.146
2407,9.000000,418.000000,49,2.462899,1.145
2408,72.169779,152.063200,49,3.416378,1.145
2409,606.682423,-1.885934,49,4.432141,1.145
2410,269.664082,312.846253,49,3.456747,1.145
2411,74.380041,107.629669,49,2.429066,1.145
2412,145.000000,444.000000,49,3.403691,1.145
2413,614.389883,261.539967,49,2.416378,1.145
2414,35.702157,190.394004,49,3.410227,1.145
2415,427.000000,96.000000,49,5.393695,1.145
2416,25.939859,356.257171,49,2.473280,1.145
2417,226.000000,332.000000,49,3.434064,1.145
2418,637.995025,412.174129,35,5.455594,1.145
2419,2321.927114,-2322.747701,49,3.448674,1.145
2420,308.856765,51.332663,49,2.445598,1.145
2421,80.225167,2.958053,49,3.440984,1.145
2422,118.988785,421.501757,49,3.442522,1.145
2423,514.000000,61.000000,49,2.429450,1.144
2424,520.920888,100.907871,49,2.468666,1.144
2425,192.492803,437.198215,49,3.429835,1.144
2426,456.117103,326.251365,49,4.439446,1.144
2427,545.545115,205.373680,49,3.463668,1.144
2428,113.043109,63.670236,49,2.460208,1.144
2429,1.303750,315.888389,28,3.509035,1.144
2430,433.825307,51.735298,49,4.410611,1.144
2431,110.069387,422.684897,49,3.464821,1.144
2432,290.509521,186.531392,49,3.434064,1.144
2433,256.855124,276.524796,49,3.417532,1.144
2434,545.681550,156.572171,49,3.455978,1.143
2435,177.000000,228.000000,49,2.429066,1.143
2436,267.000000,379.000000,49,2.424452,1.143
2437,284.491436,29.201237,49,4.405998,1.143
2438,31.000000,79.000000,49,2.437908,1.143
2439,379.000000,259.000000,49,3.441369,1.143
2440,142.243870,170.665007,49,4.454441,1.143
2441,60.000000,235.000000,49,3.459439,1.143
2442,109.000000,442.000000,49,5.454056,1.143
2443,237.000000,235.000000,49,2.427528,1.143
2444,574.152722,405.373174,49,5.430988,1.143
2445,41.368048,66.352462,49,3.459054,1.143
2446,407.000000,264.000000,49,5.430988,1.142
2447,311.000000,149.000000,49,3.396002,1.142
2448,156.373409,69.237630,49,3.432526,1.142
2449,210.244340,423.185724,49,4.420607,1.142
2450,493.000000,408.000000,49,2.432141,1.142
2451,540.000000,217.000000,49,3.465590,1.142
2452,63.000000,135.000000,49,2.423299,1.142
2453,609.009805,358.117646,49,3.424837,1.142
2454,456.000000,80.000000,49,4.404844,1.142
2455,330.865264,195.657322,49,3.432141,1.141
2456,608.415904,86.986947,49,2.469435,1.141
2457,203.728701,356.442657,49,3.476355,1.141
2458,169.598400,175.067380,49,5.409073,1.141
2459,93.477698,145.222533,49,2.417147,1.141
2460,376.862012,225.218021,49,3.440600,1.141
2461,570.440022,252.434149,49,3.460592,1.141
2462,497.000000,280.000000,49,3.459823,1.141
2463,138.793128,475.481761,49,3.383699,1.141
2464,163.415039,277.809129,49,3.430604,1.141
2465,335.399449,17.484432,49,2.420223,1.141
2466,579.000000,325.000000,49,2.439062,1.141
2467,489.388564,254.330932,49,3.470973,1.140
2468,531.266553,439.377448,49,3.440215,1.140
2469,446.678495,100.249107,49,3.366398,1.140
2470,139.184500,179.559783,49,4.455210,1.140
2471,417.374308,313.560746,49,2.467897,1.140
2472,167.145086,133.221427,49,4.467897,1.140
2473,552.703923,30.724130,49,3.414072,1.140
2474,105.386179,132.347099,49,5.431757,1.140
2475,165.993704,95.222239,49,4.451749,1.140
2476,301.000000,384.000000,49,2.433295,1.140
2477,143.804031,157.140097,49,5.452134,1.140
2478,289.000000,161.000000,49,2.442522,1.140
2479,447.601025,254.509692,49,2.431757,1.140
2480,351.738324,60.075853,49,4.434064,1.140
2481,112.135953,364.457091,49,4.470973,1.140
2482,558.083865,400.593429,49,3.439446,1.139
2483,622.412453,435.334643,49,4.442522,1.139
2484,45.841798,191.815726,49,3.419070,1.139
2485,621.000000,57.000000,49,3.492887,1.139
2486,610.832880,398.873751,49,4.440984,1.139
2487,177.000000,377.000000,49,3.445982,1.139
2488,217.918981,327.479091,49,4.436755,1.139
2489,424.477370,285.043782,49,2.460592,1.139
2490,264.000000,418.000000,49,4.434448,1.139
2491,326.903652,364.992496,49,4.417532,1.139
2492,307.648786,442.297452,49,3.444444,1.139
2493,531.254055,70.905639,49,4.429835,1.139
2494,50.833617,132.460034,49,2.442522,1.139
2495,267.000000,401.000000,49,4.416763,1.139
2496,197.000000,163.000000,49,4.439831,1.139
2497,268.000000,157.000000,49,3.451365,1.139
2498,279.064189,143.725510,49,4.444444,1.139
2499,597.949209,183.247279,49,4.445982,1.139
2500,523.541997,186.674053,49,3.459054,1.139
2501,163.000000,44.000000,49,3.432910,1.139
2502,552.000000,163.000000,49,4.455594,1.139
2503,594.621118,155.880745,49,3.441369,1.138
2504,376.000000,429.000000,49,3.437140,1.138
2505,369.745798,329.174099,49,4.392157,1.138
2506,509.000000,279.000000,49,3.449443,1.138
2507,301.000000,121.000000,49,2.415225,1.138
2508,478.000000,133.000000,49,3.439062,1.138
2509,227.092934,317.590051,49,2.454825,1.138
2510,97.802950,136.498660,49,3.424452,1.138
2511,241.441904,250.689283,49,3.448289,1.138
2512,106.883644,73.503449,49,3.465206,1.138
2513,401.489461,280.018806,49,3.442907,1.138
2514,270.481622,443.176778,49,3.436371,1.138
2515,334.000000,99.000000,49,4.439831,1.138
2516,351.165073,451.152710,49,3.445598,1.138
2517,300.000000,148.000000,49,5.413687,1.138
2518,67.687993,87.737869,49,3.431373,1.138
2519,22.877401,240.244202,49,3.428297,1.138
2520,617.000000,222.000000,49,3.450211,1.138
2521,441.000000,279.000000,49,2.460977,1.137
2522,403.919104,426.638558,49,2.433295,1.137
2523,83.419949,366.009035,49,3.470588,1.137
2524,439.359307,154.106255,49,3.423299,1.137
2525,604.000000,381.000000,49,3.468666,1.137
2526,548.816523,68.613728,49,5.441753,1.137
2527,360.756463,111.703634,49,2.440984,1.137
2528,195.681469,192.973184,49,4.446367,1.137
2529,465.000000,445.000000,49,3.405229,1.137
2530,393.555034,38.986240,49,3.428297,1.137
2531,470.000000,343.000000,49,3.432141,1.136
2532,257.000000,269.000000,49,3.438677,1.136
2533,372.000000,47.000000,49,2.456363,1.136
2534,247.495101,360.357381,49,4.438293,1.136
2535,119.000000,455.000000,49,4.412534,1.136
2536,186.000000,449.000000,49,2.436371,1.136
2537,219.000000,444.000000,49,4.408305,1.136
2538,415.671703,250.279854,49,2.434448,1.136
2539,157.238259,97.345318,49,4.456747,1.136
2540,355.070007,300.500096,49,5.431757,1.136
2541,399.074611,125.635724,49,4.442522,1.135
2542,630.000000,427.000000,49,5.435602,1.135
2543,236.965440,180.152902,49,3.462899,1.135
2544,525.000000,273.000000,49,3.435986,1.135
2545,481.275070,111.264350,49,3.450211,1.135
2546,225.000000,464.000000,49,2.402537,1.135
2547,341.000000,75.000000,49,3.422914,1.135
2548,620.649347,32.476744,49,5.454441,1.135
2549,549.464745,435.719800,49,4.413303,1.135
2550,357.128324,9.774323,49,3.417916,1.135
2551,33.060833,232.372750,49,3.452134,1.135
2552,308.000000,457.000000,49,4.382545,1.134
2553,497.000000,157.000000,49,3.422530,1.134
2554,245.635492,431.724194,49,3.443291,1.134
2555,132.000000,383.000000,49,2.480200,1.134
2556,327.065848,67.416088,49,2.434833,1.134
2557,58.000000,344.000000,49,2.446751,1.134
2558,636.563139,437.213382,28,2.479047,1.134
2559,135.421154,471.564316,49,2.397924,1.134
2560,391.000000,176.000000,49,4.426374,1.134
2561,53.000000,406.000000,49,2.432526,1.134
2562,249.000000,339.000000,49,2.421761,1.134
2563,520.789094,228.119947,49,2.470588,1.133
2564,531.774714,50.199109,49,2.399077,1.133
2565,236.000000,291.000000,49,2.417532,1.133
2566,89.262639,-28.199429,28,2.443291,1.133
2567,279.875440,474.543867,49,2.408689,1.133
2568,390.000000,299.000000,49,2.447905,1.133
2569,465.241481,47.416644,49,4.426374,1.133
2570,179.153775,265.244340,49,3.415225,1.133
2571,127.000000,137.000000,49,4.449058,1.132
2572,527.665121,97.385197,49,3.476355,1.132
2573,319.000000,103.000000,49,3.403306,1.132
2574,525.491872,313.886341,49,4.397539,1.132
2575,586.000000,86.000000,49,3.474433,1.132
2576,559.000000,141.000000,49,2.455594,1.132
2577,44.000000,365.000000,49,3.451749,1.131
2578,362.487096,433.806615,49,3.429450,1.131
2579,336.981022,78.757139,49,3.435217,1.131
2580,347.534029,78.206689,49,4.432141,1.131
2581,498.165734,460.000598,49,3.408305,1.131
2582,443.463930,14.697909,49,4.433679,1.131
2583,282.000000,121.000000,49,4.414840,1.131
2584,625.356663,377.823909,49,3.468666,1.131
2585,615.000000,417.000000,49,3.434064,1.131
2586,328.006898,357.311873,49,3.392157,1.131
2587,125.959466,65.146993,49,4.471357,1.131
2588,444.000000,369.000000,49,2.452518,1.130
2589,445.252777,388.626111,49,3.453672,1.130
2590,326.000000,342.000000,49,2.386390,1.130
2591,567.276016,201.393756,49,3.452518,1.130
2592,363.318804,361.253291,49,3.407151,1.130
2593,395.895812,139.210050,49,2.441753,1.130
2594,588.362592,311.589144,49,4.441753,1.130
2595,369.175526,296.541705,49,3.410996,1.130
2596,621.000000,393.000000,49,4.476740,1.130
2597,284.000000,188.000000,49,4.439831,1.129
2598,205.871012,19.757038,49,5.454825,1.129
2599,473.671995,24.809204,49,3.459054,1.129
2600,426.771609,182.790043,49,4.429835,1.129
2601,188.000000,476.000000,49,3.424837,1.129
2602,596.294355,458.401613,49,4.448674,1.129
2603,236.830027,182.846626,49,3.470204,1.129
2604,507.000000,238.000000,49,3.472895,1.129
2605,503.199812,76.114737,49,3.463283,1.129
2606,319.069255,33.052770,49,4.408305,1.128
2607,400.000000,179.000000,49,3.429066,1.128
2608,98.000000,359.000000,49,4.460592,1.128
2609,633.029816,138.747971,49,2.442522,1.128
2610,363.703169,207.000518,49,3.459439,1.128
2611,377.000000,43.000000,49,5.450596,1.128
2612,614.000000,55.000000,49,3.460977,1.128
2613,209.000000,113.000000,49,3.434448,1.128
2614,184.000000,476.000000,49,3.445982,1.128
2615,560.000000,295.000000,49,2.456363,1.128
2616,90.000000,473.000000,49,5.437524,1.127
2617,470.279934,336.623803,49,2.425221,1.127
2618,218.000000,239.000000,49,3.419070,1.127
2619,72.739743,164.463636,49,3.414840,1.127
2620,104.000000,13.000000,49,4.447905,1.127
2621,40.000000,141.000000,49,3.428297,1.127
2622,627.000000,62.000000,49,4.479815,1.127
2623,15.000000,266.000000,49,4.382161,1.127
2624,75.092319,56.649387,49,2.454441,1.127
2625,509.998961,322.195878,49,5.414072,1.127
2626,20.759275,207.297803,49,3.427143,1.127
2627,336.487152,407.469641,49,3.434833,1.126
2628,291.000000,58.000000,49,4.428681,1.126
2629,67.000000,227.000000,49,2.464821,1.126
2630,159.798568,420.344897,49,3.447905,1.126
2631,609.436785,371.729228,49,3.427143,1.126
2632,135.551621,240.342612,49,4.389850,1.126
2633,569.000000,132.000000,49,2.464052,1.126
2634,72.838967,455.568969,49,7.418685,1.126
2635,344.957276,126.111779,49,4.420223,1.126
2636,537.566258,306.428301,49,3.421761,1.126
2637,484.448101,462.426515,49,4.412149,1.126
2638,67.400132,223.178902,49,3.452134,1.126
2639,528.000000,16.000000,49,2.437908,1.126
2640,385.428571,129.707595,49,2.440984,1.126
2641,42.080399,89.381629,49,2.451365,1.126
2642,167.000000,40.000000,49,3.425990,1.125
2643,609.000000,241.000000,49,2.439062,1.125
2644,588.000000,333.000000,49,2.429835,1.125
2645,447.146533,399.796337,49,4.425990,1.125
2646,234.723964,308.942315,49,2.413303,1.125
2647,24.113323,160.873277,49,2.436755,1.125
2648,349.848109,299.863261,49,3.417532,1.125
2649,281.000000,151.000000,49,4.437908,1.125
2650,538.850199,56.813623,49,3.410611,1.125
2651,596.000000,299.000000,49,4.452134,1.125
2652,389.000000,472.000000,49,5.401384,1.125
2653,231.563426,202.452733,49,3.440984,1.125
2654,576.000000,26.000000,49,3.427912,1.125
2655,14.291396,288.725811,49,3.441369,1.124
2656,8.677614,286.955927,49,2.444444,1.124
2657,321.000000,93.000000,49,2.418301,1.124
2658,239.112149,213.551914,49,3.443291,1.124
2659,62.000000,201.000000,49,3.446367,1.124
2660,340.000000,7.000000,49,3.403691,1.124
2661,212.906047,33.959968,49,3.430604,1.124
2662,520.462943,375.592082,49,3.385621,1.124
2663,382.934052,99.962737,49,3.447136,1.124
2664,464.000000,333.000000,49,2.428681,1.124
2665,449.504668,90.192378,49,4.432910,1.124
2666,245.350984,107.439456,49,2.454056,1.124
2667,498.000000,433.000000,49,3.404075,1.124
2668,259.002482,348.500943,49,3.427143,1.123
2669,550.000000,5.000000,49,2.439062,1.123
2670,168.911447,178.418096,49,3.412149,1.123
2671,403.209040,371.818708,49,3.475586,1.123
2672,499.028523,229.008432,49,3.459054,1.122
2673,401.337225,200.315372,49,3.459054,1.122
2674,177.000000,180.000000,49,4.442522,1.122
2675,482.000000,45.000000,49,2.447520,1.122
2676,67.441112,197.305293,49,3.446367,1.122
2677,409.186176,312.300871,49,3.469050,1.122
2678,194.000000,202.000000,49,3.444444,1.122
2679,344.000000,184.000000,49,3.427528,1.122
2680,584.630299,95.271225,49,3.467897,1.122
2681,257.078746,448.568800,49,5.440600,1.122
2682,179.000000,240.000000,49,3.414456,1.122
2683,75.377264,223.931265,49,5.434448,1.122
2684,111.000000,179.000000,49,2.473664,1.122
2685,629.668779,354.675690,49,3.439831,1.121
2686,206.736129,275.607711,49,2.422914,1.121
2687,0.834466,253.097416,49,5.412918,1.121
2688,201.000000,181.000000,49,4.441753,1.121
2689,487.848755,221.398935,49,5.438677,1.121
2690,487.000000,371.000000,49,2.430604,1.121
2691,68.000000,105.000000,49,3.432141,1.121
2692,589.510285,25.307332,49,4.430219,1.121
2693,18.000000,240.000000,49,3.430604,1.121
2694,204.413856,389.617028,49,3.455978,1.121
2695,177.000000,311.000000,49,3.452518,1.121
2696,163.801031,304.507581,49,4.430604,1.120
2697,27.977652,166.982533,49,3.419839,1.120
2698,510.189028,371.617770,49,4.417916,1.120
2699,242.070906,91.282342,49,3.428297,1.120
2700,572.819926,93.086737,49,5.460208,1.120
2701,625.000000,148.000000,49,3.435986,1.120
2702,59.000000,177.000000,49,4.400231,1.120
2703,539.000000,333.000000,49,3.469819,1.120
2704,382.070105,224.008843,49,3.440600,1.119
2705,163.554576,305.569212,49,3.435602,1.119
2706,188.000000,336.000000,49,1.457901,1.119
2707,338.758666,88.557837,49,3.433295,1.119
2708,639.000000,328.000000,28,2.411765,1.119
2709,305.063680,144.503148,49,3.417532,1.119
2710,472.000000,187.000000,49,2.448674,1.119
2711,139.701626,208.435579,49,3.437524,1.119
2712,154.705276,202.141880,49,3.459439,1.119
2713,617.000000,226.000000,49,2.453672,1.119
2714,178.000000,344.000000,49,4.454056,1.119
2715,30.500402,164.551950,49,4.424837,1.119
2716,238.788795,100.228833,49,3.445213,1.119
2717,436.000000,0.000000,28,2.459054,1.119
2718,308.000000,114.000000,49,3.401000,1.119
2719,635.254325,265.918573,49,3.431373,1.119
2720,455.705833,469.280352,49,4.411765,1.118
2721,336.691451,460.213295,49,3.444829,1.118
2722,570.000000,345.000000,49,4.437524,1.118
2723,484.000000,321.000000,49,5.421761,1.118
2724,254.000000,198.000000,49,3.434064,1.118
2725,272.241131,135.542011,49,3.460977,1.118
2726,370.000000,173.000000,49,2.446751,1.118
2727,402.447586,304.439929,49,2.466359,1.118
2728,280.000785,213.985543,49,3.417532,1.118
2729,261.209594,91.778239,49,4.441369,1.117
2730,469.000000,398.000000,49,4.422914,1.117
2731,195.859736,61.994758,49,3.427528,1.117
2732,51.000000,119.000000,49,4.421761,1.117
2733,57.000000,288.000000,49,2.447520,1.117
2734,563.000000,254.000000,49,5.472895,1.117
2735,441.573898,210.467435,49,3.446751,1.117
2736,588.000000,197.000000,49,2.441753,1.117
2737,397.392584,152.398458,49,4.437908,1.117
2738,583.000000,338.000000,49,3.437140,1.117
2739,139.000000,340.000000,49,2.444829,1.117
2740,454.806709,94.014622,49,2.421376,1.117
2741,318.385428,339.035362,49,4.414072,1.117
2742,66.717561,172.570567,49,4.422145,1.116
2743,589.562215,252.758064,49,3.447520,1.116
2744,77.804324,25.886248,49,4.441369,1.116
2745,40.185075,328.576605,49,4.420992,1.116
2746,343.000000,106.000000,49,3.419839,1.116
2747,30.000000,61.000000,49,3.432526,1.116
2748,265.326277,437.590273,49,3.429450,1.116
2749,142.000000,183.000000,49,3.457901,1.116
2750,53.700762,9.047009,49,2.437908,1.116
2751,557.985959,193.003052,49,3.466744,1.116
2752,527.695652,404.341307,49,2.411765,1.116
2753,419.604091,60.787030,49,3.412918,1.116
2754,343.632809,415.937828,49,3.415609,1.115
2755,613.240658,170.739145,49,3.448289,1.115
2756,577.000000,188.000000,49,3.446367,1.115
2757,602.274997,35.312859,49,2.451749,1.115
2758,475.821669,394.723430,49,4.425606,1.115
2759,110.000000,243.000000,49,3.394079,1.115
2760,190.000000,462.000000,49,5.418685,1.115
2761,578.000000,447.000000,49,3.422914,1.115
2762,334.769484,387.345423,49,3.432526,1.115
2763,634.000000,65.000000,49,2.507113,1.115
2764,128.426359,90.651154,49,2.453672,1.114
2765,565.000000,125.000000,49,3.480584,1.114
2766,595.000000,385.000000,49,3.463668,1.114
2767,160.927850,350.742944,49,4.432526,1.114
2768,254.576982,315.743585,49,4.430604,1.114
2769,-2.284594,329.730104,49,3.492118,1.114
2770,624.000000,307.000000,49,3.419454,1.114
2771,470.676359,298.506899,49,3.437140,1.114
2772,482.178215,20.116105,49,2.459823,1.114
2773,145.868170,149.654060,49,3.437908,1.114
2774,187.000000,404.000000,49,2.422530,1.113
2775,241.887761,222.340292,49,3.444444,1.113
2776,359.000000,183.000000,49,3.436371,1.113
2777,536.000000,330.000000,49,3.469819,1.113
2778,131.000000,256.000000,49,3.430219,1.113
2779,274.903859,359.162852,49,3.408305,1.113
2780,140.383303,19.425446,49,3.453287,1.112
2781,240.993187,155.259489,49,3.433679,1.112
2782,270.654606,196.419786,49,2.464052,1.112
2783,155.000000,124.000000,49,6.467128,1.112
2784,94.296432,65.127784,49,5.470973,1.112
2785,226.000000,12.000000,49,2.441369,1.112
2786,470.873845,50.713493,49,3.428681,1.112
2787,370.371299,480.435397,49,3.462899,1.112
2788,3.030661,75.030734,49,4.414456,1.112
2789,262.420085,341.851497,49,3.444444,1.112
2790,73.000000,363.000000,49,2.467897,1.112
2791,439.000000,437.000000,49,6.419454,1.112
2792,511.929682,376.089249,49,3.433295,1.112
2793,90.426335,55.005494,49,2.462514,1.112
2794,130.000000,201.000000,49,2.444829,1.112
2795,287.447056,17.122971,49,3.437140,1.112
2796,318.000000,421.000000,49,3.405229,1.111
2797,204.003675,234.832753,49,3.427143,1.111
2798,64.284225,310.052810,49,3.422145,1.111
2799,463.132805,479.643354,49,4.416378,1.111
2800,18.000000,137.000000,49,5.386005,1.111
2801,147.000000,474.000000,49,3.386774,1.111
2802,555.000000,115.000000,49,2.505575,1.111
2803,103.002504,353.452629,49,3.450211,1.111
2804,336.000000,448.000000,49,2.414840,1.111
2805,479.416943,309.780721,49,3.435602,1.111
2806,562.000000,197.000000,49,5.449058,1.110
2807,489.000000,401.000000,49,3.412918,1.110
2808,272.000000,18.000000,49,3.429835,1.110
2809,532.000000,320.000000,49,2.460208,1.110
2810,260.000000,282.000000,49,3.397539,1.110
2811,360.623083,453.509536,49,3.447520,1.110
2812,465.264389,75.601858,49,3.422530,1.110
2813,433.000000,441.000000,49,3.435986,1.110
2814,22.000000,230.000000,49,2.437908,1.110
2815,266.314711,136.324078,49,3.469435,1.110
2816,398.000000,172.000000,49,2.431373,1.110
2817,175.727092,293.090680,49,2.432910,1.110
2818,349.000000,71.000000,49,5.427528,1.110
2819,561.382291,161.267930,49,3.438677,1.109
2820,186.000000,62.000000,49,3.424837,1.109
2821,95.000000,368.000000,49,2.470588,1.109
2822,-3.919423,22.892362,28,2.483276,1.109
2823,139.051959,329.491608,49,3.420992,1.109
2824,192.000000,116.000000,49,4.442907,1.109
2825,38.185020,132.084308,49,5.429835,1.108
2826,565.162580,400.079321,49,3.454056,1.108
2827,191.676463,414.910714,49,4.424452,1.108
2828,370.560885,159.426091,49,2.445982,1.108
2829,322.000000,413.000000,49,3.421376,1.108
2830,453.262746,222.286701,49,6.429450,1.108
2831,212.476334,231.300000,49,3.437140,1.108
2832,436.000000,358.000000,49,3.476740,1.108
2833,275.895567,157.839329,49,3.455210,1.108
2834,81.240334,111.742426,49,3.391003,1.108
2835,41.194424,125.143168,49,3.454056,1.107
2836,527.000000,329.000000,49,2.432141,1.107
2837,50.234607,392.040050,49,3.453672,1.107
2838,480.057791,349.870339,49,3.435217,1.107
2839,217.000000,295.000000,49,3.422914,1.107
2840,505.698164,80.008910,49,3.465206,1.107
2841,639.000000,287.000000,28,2.395233,1.107
2842,463.000000,160.000000,49,3.435217,1.107
2843,483.000000,277.000000,49,3.466359,1.107
2844,46.461301,220.376161,49,3.459439,1.107
2845,196.066477,301.704673,49,3.424452,1.107
2846,301.000000,434.000000,49,2.399077,1.107
2847,76.000000,448.000000,49,4.414456,1.107
2848,465.000000,418.000000,49,3.423683,1.107
2849,40.236051,398.215021,49,4.440984,1.106
2850,492.578689,181.928496,49,2.411765,1.106
2851,233.124207,249.050025,49,4.444829,1.106
2852,140.000000,390.000000,49,4.465590,1.106
2853,240.677730,115.028738,49,4.445213,1.106
2854,170.922777,281.629672,49,4.422530,1.106
2855,144.000000,268.000000,49,2.427528,1.106
2856,189.000000,174.000000,49,2.449443,1.106
2857,227.019811,56.143754,49,3.459054,1.106
2858,21.048462,78.373949,49,2.432141,1.106
2859,477.000000,45.000000,49,3.440984,1.106
2860,433.000000,274.000000,49,4.467897,1.106
2861,225.990054,427.833247,49,3.429450,1.106
2862,519.000000,416.000000,49,3.409458,1.105
2863,166.000000,112.000000,49,2.462130,1.105
2864,287.000000,365.000000,49,2.407920,1.105
2865,560.533552,220.738132,49,3.469435,1.105
2866,77.995998,195.733102,49,3.447520,1.105
2867,533.349164,212.807352,49,4.455978,1.105
2868,578.741703,426.815354,49,3.409073,1.105
2869,35.024170,196.928652,49,3.425606,1.105
2870,303.000000,283.000000,49,3.446751,1.105
2871,210.000000,298.000000,49,3.413687,1.105
2872,528.000000,208.000000,49,2.464821,1.105
2873,453.000000,192.000000,49,3.470588,1.104
2874,389.934755,401.874430,49,3.459054,1.104
2875,299.337337,373.103071,49,3.424837,1.104
2876,46.000000,347.000000,49,2.465590,1.104
2877,194.000000,458.000000,49,3.411380,1.104
2878,455.835405,33.200457,49,2.442138,1.104
2879,251.775584,91.847346,49,3.439446,1.103
2880,127.000000,166.000000,49,2.450980,1.103
2881,285.000000,59.000000,49,3.438677,1.103
2882,439.957861,267.676226,49,3.448289,1.103
2883,18.000000,60.000000,49,3.416763,1.103
2884,561.781580,196.964591,49,3.473280,1.103
2885,568.000000,85.000000,49,5.441753,1.103
2886,477.499565,150.150065,49,4.428297,1.103
2887,444.549018,24.952504,49,5.427143,1.102
2888,64.000000,289.000000,49,2.450596,1.102
2889,498.169432,332.431078,49,3.411765,1.102
2890,147.910388,329.251908,49,2.464437,1.102
2891,433.777891,434.724394,49,4.430988,1.102
2892,124.384302,190.200437,49,2.457901,1.102
2893,158.654939,366.633258,49,2.446367,1.102
2894,298.000000,417.000000,49,3.423299,1.102
2895,204.040900,161.912443,49,4.448674,1.102
2896,746.177725,531.044390,49,2.455594,1.102
2897,275.555388,208.335053,49,5.412534,1.101
2898,603.017799,441.416300,49,4.434064,1.101
2899,498.140521,81.503114,49,2.449827,1.101
2900,332.208910,201.339352,49,2.437140,1.101
2901,327.636365,79.340979,49,4.432526,1.101
2902,624.000000,329.000000,49,5.406767,1.101
2903,193.000000,343.000000,49,3.446367,1.101
2904,156.000000,376.000000,49,2.456747,1.101
2905,290.345456,91.198424,49,4.442907,1.101
2906,602.716263,183.837518,49,4.445982,1.101
2907,178.000000,145.000000,49,2.448289,1.100
2908,537.000000,236.000000,49,1.469435,1.100
2909,150.655434,383.594149,49,3.450596,1.100
2910,463.050945,341.107636,49,2.440600,1.100
2911,201.000000,309.000000,49,3.418301,1.100
2912,0.000000,266.000000,28,3.388697,1.100
2913,404.484881,86.198818,49,3.426759,1.099
2914,480.898553,201.857690,49,3.450980,1.099
2915,606.639402,467.372846,49,3.444060,1.099
2916,498.000000,194.000000,49,2.432141,1.099
2917,95.797952,190.397627,49,2.452903,1.099
2918,506.000000,293.000000,49,4.423683,1.099
2919,531.000000,312.000000,49,3.402922,1.099
2920,14.573453,286.124534,49,5.449058,1.098
2921,330.653026,33.519180,49,4.408305,1.098
2922,319.021589,365.329258,49,2.420607,1.098
2923,64.312535,376.208149,49,4.453672,1.098
2924,203.835586,86.736714,49,3.427143,1.098
2925,333.823877,436.058940,49,3.395233,1.098
2926,227.633125,430.740808,49,3.429066,1.098
2927,265.997913,52.246182,49,2.445982,1.098
2928,476.574264,287.424273,49,3.455594,1.098
2929,535.000000,180.000000,49,3.473664,1.098
2930,81.000000,85.000000,49,3.422145,1.097
2931,586.115492,464.880391,49,4.440984,1.097
2932,228.000000,447.000000,49,2.422145,1.097
2933,541.758722,465.451708,49,3.425221,1.097
2934,436.000000,96.000000,49,3.393695,1.097
2935,109.269519,173.340202,49,3.458285,1.097
2936,605.393117,278.088987,49,4.393695,1.097
2937,300.928720,119.217086,49,3.398693,1.097
2938,303.886258,70.114298,49,3.452903,1.097
2939,234.148685,374.211176,49,2.458285,1.097
2940,377.241245,452.147112,49,3.429835,1.097
2941,32.044011,165.415733,49,4.421376,1.097
2942,156.994802,41.843970,49,3.432910,1.097
2943,637.000000,19.000000,42,5.419454,1.096
2944,374.000000,55.000000,49,3.424068,1.096
2945,44.000000,59.000000,49,2.442138,1.096
2946,275.000000,395.000000,49,2.414840,1.096
2947,41.000000,252.000000,49,4.426759,1.095
2948,219.000000,358.000000,49,3.475971,1.095
2949,409.000000,252.000000,49,4.428681,1.095
